Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Vietnam,VNM,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..,..,..,..,9.5639169940602,25.0209780151068,25.9768786589694,15.9173908851674,..,23.3972644421978,24.739994021112,26.7958762277753
Vietnam,VNM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,1.97094746756344,1.85150443569527,1.78096085234042,1.93836458436365,2.30475733676407,2.15637292727254,2.26520992201854,2.30504933664778,1.98209923374418,2.15688636813921,2.17684979502056,2.2855076468007,2.3611556974687
Vietnam,VNM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.974879066862416,1.53091136770837,2.30459287760497,3.2896396326953,5.89419088391841,11.2930459972078,22.0326568811673,52.0189287973301,85.6964553058816,111.36506047727,125.293051519518,141.599870213696,145.021872109481,134.965005842676,147.1108876642,..
Vietnam,VNM,Internet users (per 100 people),IT.NET.USER.P2,0.254248275754934,1.26565123612317,1.85499923592581,3.78028081370641,7.64240852842363,12.7399292907031,17.2545617186662,20.7554447679753,23.92,26.55,30.65,35.07,39.49,43.9,48.31,..
Vietnam,VNM,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,11.0689447818075,8.5075029090422,5.85778762251229,5.56673818558887,4.48001264804974,5.36319167272547,6.2178780525489,8.94933927582377,4.78983983871057,6.21247845995018,8.61200419923673,14.4910156553772,20.4828324591358,28.2082868973782,26.9315177782514,..
Vietnam,VNM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,89.5390108217411,88.5401115000524,96.058006122537,106.292629732384,118.269813474645,120.074771262128,127.826708892819,143.698318801919,144.656620700574,119.837398664707,135.489388479802,150.255495303504,146.521370290123,154.223973708389,160.074528513226,169.530301457829
Vietnam,VNM,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,100,97.5026014568,98.2834030701,103.8914502472,106.1664455081,112.1740087511,115.9563693545,118.2732901503,124.8773824938,124.4535904717,130.4641331934,129.8128979195,129.5524909026,129.5524909026,129.8155416456,..
Vietnam,VNM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,12859279000,12616661000,13346811000,15958354000,17993066000,19038679000,18648547000,23284721000,26487634000,33083829000,44922572000,53072305000,59118574000,65490857000,71890107000,..
Vietnam,VNM,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,3.94781384993716,3.49615225267277,3.24668483936057,2.01436006317059,1.67812046707953,1.71310456285288,1.48487207681311,1.67178423638974,1.46452046877352,1.47041502339748,1.67995459666366,3.17914401985131,3.00261713576571,2.755702215969,3.79221221519604,..
Vietnam,VNM,Net migration,SM.POP.NETM,..,..,-772336,..,..,..,..,-877681,..,..,..,..,-200002,..,..,..
Vietnam,VNM,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46000000,55000000
Vietnam,VNM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1298000000,1300000000,1400000000,1450000000,1610000000,1954000000,2400000000,6700000000,9579000000,7600000000,8000000000,7430000000,8368000000,8900000000,9200000000,11800000000
Vietnam,VNM,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,21.6583860292744,18.2134430587442,16.0957633927056,22.0202218538191,22.671802781066,23.2238284981206,22.1403604797434,29.8145894310632,29.9808385231447,43.3791339726824,33.8088747016363,41.1827640014887,46.322678281079,45.4905608877055,46.4886050640975,..
Turkey,TUR,"Population, total",SP.POP.TOTL,63240157,64182694,65125766,66060121,66973561,67860617,68704721,69515492,70344357,71261307,72310416,73517002,74849187,76223639,77523788,78665830
Turkey,TUR,Population growth (annual %),SP.POP.GROW,1.50484247556414,1.47941155499832,1.4586651506402,1.4244989628626,1.37326779417404,1.31579219926103,1.23620643721729,1.17317182699395,1.18529329179199,1.29509341713948,1.46146838832705,1.65485140182044,1.79585498868024,1.81963885972764,1.69131935172685,1.46240495099752
Turkey,TUR,Surface area (sq. km),AG.SRF.TOTL.K2,783560,783560,783560,783560,783560,783560,783560,783560,783560,783560,783560,783560,783560,783560,783560,783560
Turkey,TUR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,30.3,23.8,20.9,16.4,13.3,8.4,6.8,4.4,3.7,2.8,2.3,2.1,1.6,..
Turkey,TUR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,265344711745.078,222989225989.666,226266473896.586,251223210120.959,338795548230.613,441883747186.498,516414398167.754,591394689082.291,657606566264.414,651329273923.201,720264662543.134,768352462177.811,800783198591.294,823205180655.824,824273924726.997,782998105401.556
Turkey,TUR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4200,3470,3470,3800,5060,6510,7520,8510,9350,9140,9960,10450,10700,10800,10630,9950
Turkey,TUR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,580606267065.631,547219403588.66,560889786001.11,578167537077.616,678570685272.937,772556799335.452,884882200424.597,966169905905.332,1056827907107.39,1031048200113.33,1158540745949.66,1296101964461.25,1369379019052.85,1436394922755.91,1487916364561.91,1522812704062.97
Turkey,TUR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,9180,8530,8610,8750,10130,11380,12880,13900,15020,14470,16020,17630,18300,18840,19190,19360
Turkey,TUR,Income share held by lowest 20%,SI.DST.FRST.20,..,..,5.76,5.51,5.36,5.26,5.61,5.76,5.79,5.88,5.9,5.79,5.8,..,..,..
Turkey,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.9993414634146,70.5558048780488,71.0819756097561,71.5741951219512,72.0298780487805,72.4481219512195,72.8285853658537,73.1770731707317,73.500756097561,73.8032195121951,74.0909268292683,74.3673414634146,74.6368048780488,74.9007073170732,75.163512195122,..
Turkey,TUR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.479,2.426,2.376,2.329,2.287,2.25,2.219,2.193,2.17,2.151,2.134,2.118,2.103,2.087,2.07,..
Turkey,TUR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,48.2528,46.6864,45.12,44.0312,42.9424,41.8536,40.7648,39.676,38.066,36.456,34.846,33.236,31.626,30.021,28.416,..
Turkey,TUR,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,71,..,..,..,..,73,73,..,..,..,73.5,..,..
Turkey,TUR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,83,..,..,..,89.3,91.3,95,..,..,..,97.4,..,..
Turkey,TUR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,39.6,36.9,34.4,32,29.7,27.7,25.7,23.9,22.2,20.6,19.1,17.8,16.5,15.4,14.3,13.5
Turkey,TUR,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,3.5,..,..,..,1.70000004768372,..,..,..,..,1.89999997615814,..,..
Turkey,TUR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,87,91,83,75,81,91,98,96,97,97,97,98,96,98,94,..
Turkey,TUR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,97.79585,102.34719,98.78416,97.36203,98.81811,98.97844,99.24462,101.45964,99.8485,..,..,..
Turkey,TUR,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,72.72326,82.86297,87.43833,89.33309,86.23548,83.42687,87.45043,89.95084,88.28605,79.88904,84.20423,88.30726,85.10724,114.6248,..,..
Turkey,TUR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.8186,0.81894,0.81983,0.82215,0.8534,0.88981,0.89786,0.90726,0.92679,0.944,0.94779,0.94987,0.96486,0.97705,..,..
Turkey,TUR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkey,TUR,Forest area (sq. km),AG.LND.FRST.K2,101830,102788,103746,104704,105662,106620,107702,108784,109866,110948,112030,113054,114078,115102,116126,117150
Turkey,TUR,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,..,11.9230568072958,..,..,..,..,17.4361508287543,..,..,..,..,..,..,21.7417252387667,..
Turkey,TUR,Improved water source (% of population with access),SH.H2O.SAFE.ZS,92.6,93.2,93.8,94.5,95.1,95.7,96.3,96.9,97.5,98,98.6,99.1,99.5,99.8,100,100
Turkey,TUR,Improved sanitation facilities (% of population with access),SH.STA.ACSN,88.1,88.6,89.1,89.7,90.1,90.6,91.1,91.6,92,92.5,92.9,93.3,93.7,94.1,94.5,94.9
Turkey,TUR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1201.08661336815,1094.34739526515,1139.69490969212,1178.90200352494,1205.33882019503,1240.94839868609,1355.83416458383,1438.53526923178,1403.25510403059,1372.28656218725,1455.83395620349,1526.34541598962,1561.83509381338,1528.20253045122,1540.4911070651,..
Turkey,TUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.41794399719786,3.03123276501918,3.15828449526413,3.30795434056199,3.36582806161375,3.49820837909564,3.80781374543388,4.09488879112011,4.05539658284175,3.89895912237478,4.12115485547753,4.3641673255392,..,..,..,..
Turkey,TUR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1652.74732002958,1613.23860914906,1667.8652194279,1772.6125569767,1892.89621317881,2015.1599859459,2180.72350515767,2349.87907443711,2425.26916551387,2316.64288728243,2492.19974062934,2692.37039889086,2761.71336370026,2744.84402404351,..,..
Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,266567532789.507,196005289735.64,232534560443.206,303005303084.816,392166275622.589,482979839089.015,530900094644.732,647155131629.442,730337495197.849,614553921935.484,731168051636.944,774754155820.895,788863301224.944,823242587456.666,798797266164.039,718221078308.824
Turkey,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.77445533483711,-5.69747649340971,6.16383960696356,5.265265303776,9.36280761428823,8.40161787152765,6.89348933743625,4.66857889475736,0.658839040685805,-4.82587569893094,9.15695448704874,8.77274629625198,2.12746070917433,4.19250934713969,3.02011821310668,3.98485920209721
Turkey,TUR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,49.225874096891,52.8505508506395,37.4248377446123,23.2703142686405,12.3998747368689,7.08429166015974,9.33086793241252,6.22093211958439,11.9944160601075,5.29434153757403,5.67573815078369,8.57760032387522,6.90224491861424,6.17067264740913,8.2709445239656,7.46667738950349
Turkey,TUR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,11.3115093786804,9.94771387137684,11.706928068155,11.3907426144265,10.9184502279691,10.795493943297,9.37414573792354,8.52712766747015,8.4566904290015,9.1122094525233,9.45723453203594,9.00759444144556,8.84282184681921,8.33209266691987,8.00939967422278,8.58950122143913
Turkey,TUR,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,31.331707826911,30.1521154883465,28.6243089030194,28.5703821788003,28.4491065817726,28.4638538616215,28.1911390916285,27.7461052482701,27.1821896979369,25.2511423782274,26.392283468027,27.4718226484843,26.6677311810342,26.6087145436181,27.1004413446624,26.4912091465332
Turkey,TUR,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,57.3567827944086,59.9001705934312,59.6687630288255,60.0388751815362,60.6324432108614,60.7406522128637,62.434715170448,63.7267670842598,64.3611203411249,65.6366481692493,64.1504824078726,63.5205826493034,64.4894469721466,65.05919257334,64.8901588525387,64.9192896320277
Turkey,TUR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,20.0978720967235,27.4408823417422,25.2173097246339,22.9946330914705,23.5515582980158,21.855376216182,22.6699065778681,22.3232413581894,23.9079179945383,23.3164288156603,21.209141361813,23.9766413227953,26.2961111895991,25.6357821044388,27.8848008331685,27.9618162364601
Turkey,TUR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.0942733230515,23.3153488514658,23.5827728270747,24.0380848966243,26.1856184192928,25.3515035570804,27.5810496886296,27.483872479227,28.3406773611787,24.4218129077393,26.7597785287364,32.6474628144939,31.45872426181,32.1789284180614,32.1282491039017,30.819703012621
Turkey,TUR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.766797594558,15.0840542431859,17.6140509579613,17.5967667810633,19.3900719596109,19.9895892959503,22.0548530736552,21.0675670268369,21.7818343736693,14.9377425322627,19.5234266738935,23.5561759261461,20.1324936619127,20.6425269922003,20.0112666872187,18.509670666173
Turkey,TUR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,31.1663363342668,32.7993326340511,33.4998589210029,33.234948540614,34.6986721187843,36.1235806443405,36.2420422246362,..
Turkey,TUR,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,..,..,..,..,..,..,..,..,-2.11530074250349,-6.88231300638992,-3.13702914874682,-1.05905074538075,-0.489141883606286,0.289376525279248,1.50637658028577,..
Turkey,TUR,Start-up procedures to register a business (number),IC.REG.PROC,..,..,..,14,7,7,7,7,7,7,7,7,7,7,8,8
Turkey,TUR,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,26.151316805354,24.6870837339456,15.5004786949953,22.5669317678112,25.0653883595538,33.1270970444197,30.3023321379617,43.9664040496122,16.100001817399,37.6983112027591,41.3643811874559,25.4370316724779,39.9559124515695,23.7773802014711,27.5116815378372,26.2957877043526
Turkey,TUR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.74915647249538,3.68152929792575,3.89213427354222,3.39196482549451,2.78480863897741,2.50134177523485,2.51701428896632,2.36720901159143,2.34515912546173,2.66077219021483,2.45360383801637,2.23352980649893,2.27647050861038,2.26110431297758,2.22467466325128,2.12669147300701
Turkey,TUR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,25.5378504640869,30.5347992381377,35.8694140318014,42.2934012594963,51.9219377600347,64.3740778021043,76.7383227812378,89.1782973341411,93.5486434154771,88.1226870788596,85.6275801231165,89.4100229462257,91.463748430885,92.9649710331176,94.7933027959168,..
Turkey,TUR,Internet users (per 100 people),IT.NET.USER.P2,3.761685035075,5.18948146078506,11.38,12.33,14.58,15.46,18.24,28.63,34.37,36.4,39.82,43.065710430925,45.13,46.25,51.04,..
Turkey,TUR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,4.82574572151897,3.87127475676248,1.78985753689828,1.93246393809154,1.89681360873056,1.47404295480715,1.85398932911453,1.893321919803,1.61597004033355,1.73772986786626,1.93410242946747,1.83861323040683,1.82914376448214,1.87807731704285,1.9351516399648,2.15970339609467
Turkey,TUR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,30.8657243959901,37.1076719909437,37.6774101161614,38.4788644993992,40.979301380484,39.3908781697483,42.4017630192061,42.8544025142337,45.7310178097212,39.5524339401283,40.9519467331264,48.4990680175021,49.3123304628256,49.0091126415685,50.0486392010136,48.8821320469573
Turkey,TUR,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,100,97.7118503141,97.1443119285,98.2826525877,98.8421239385,97.9361576096,93.3010148807,95.895686208,92.2811092747,96.1828440852,91.7667308046,89.0203628339,88.8975262936,90.4306818248,91.803349267,..
Turkey,TUR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,116792699000,112935195000,129527349000,142612461000,158172306000,172143006000,209593623000,258453678000,288988331000,277279684000,299113166000,305135381000,336961273000,389385574000,408202751000,..
Turkey,TUR,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,7.87992154956098,11.6933358395009,12.1844037693381,9.45839283943664,8.40062289545545,8.61467365883384,7.79437349342962,7.68667979691365,7.71792009256861,10.3304845903741,8.16979806629737,7.34534635662511,7.07849192135971,7.56959087869662,7.06998865290099,..
Turkey,TUR,Net migration,SM.POP.NETM,..,..,-100002,..,..,..,..,-50000,..,..,..,..,2000003,..,..,..
Turkey,TUR,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,..,..,..,..,..,108000000,124000000,124000000,126000000,157000000,190000000,268000000,404000000,689000000,815000000,865000000
Turkey,TUR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,982000000,3352000000,1082000000,1702000000,2785000000,10031000000,20185000000,22047000000,19851000000,8585000000,9099000000,16182000000,13284000000,12384000000,12523000000,16819000000
Turkey,TUR,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,5.16965826001982,2.05070856016109,4.28555419985386,2.49182104888969,4.26018858396973,5.83578543059813,8.2343686396747,11.3951577872742,15.8668022226715,19.1060206066667,14.4802098773709,44.7303332635898,41.5551607795019,37.2949919118923,44.3964373877087,..
Malaysia,MYS,"Population, total",SP.POP.TOTL,23420751,23920963,24401977,24869423,25332026,25796124,26263048,26730607,27197419,27661017,28119500,28572970,29021940,29465372,29901997,30331007
Malaysia,MYS,Population growth (annual %),SP.POP.GROW,2.25475680320665,2.1132763204192,1.99089661376297,1.89749032958236,1.84303881206373,1.8154803059925,1.79386841241951,1.76463062525588,1.73128406336112,1.69020143628119,1.64391923889796,1.59978801919266,1.55909296321426,1.51636476890444,1.47095241053325,1.42452551360489
Malaysia,MYS,Surface area (sq. km),AG.SRF.TOTL.K2,330800,330800,330800,330800,330800,330800,330800,330800,330800,330800,330800,330800,330800,330800,330800,330800
Malaysia,MYS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,6,..,5.7,..,..,3.6,..,3.8,..,..,1.7,..,0.6,..
Malaysia,MYS,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,80179038495.0654,84094833133.0919,91743206406.191,102820248685.026,119334216181.273,135484961655.738,153034656350.799,177055196443.532,204636705188.565,210840696394.236,232947006778.627,259323908568.688,295984727002.711,319608186582.473,332507299464.219,320671872997.332
Malaysia,MYS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3420,3520,3760,4130,4710,5250,5830,6620,7520,7620,8280,9080,10200,10850,11120,10570
Malaysia,MYS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,275424806360.162,285760784479.368,308188628914.079,336649430895.238,370283971125.244,405731847832.795,448512799113.949,493463761295.566,522661135446.448,523991651419.941,562876956035.038,609984394638.503,646356818303.301,690394772748.453,743494746875.052,792949335192.098
Malaysia,MYS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,11760,11950,12630,13540,14620,15730,17080,18460,19220,18940,20020,21350,22270,23430,24860,26140
Malaysia,MYS,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,4.68,..,..,4.69,..,4.56,..,..,..,..,..,..
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.8677804878049,73.0433170731707,73.2038292682927,73.3492926829268,73.4812195121951,73.6006097560976,73.7114390243903,73.8182682926829,73.9260731707317,74.0384146341463,74.1577804878049,74.286756097561,74.4233170731707,74.567512195122,74.7182926829268,..
Malaysia,MYS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.825,2.683,2.545,2.418,2.307,2.217,2.146,2.093,2.051,2.021,1.998,1.982,1.968,1.956,1.944,..
Malaysia,MYS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,13.805,13.407,13.009,12.9748,12.9406,12.9064,12.8722,12.838,12.8228,12.8076,12.7924,12.7772,12.762,13.0802,13.3984,..
